wrist_y,palm_center_y,thumb_y,index_y,middle_y,ring_y,pinky_y,target
0.8156218528747559,0.7136424779891968,0.7014356255531311,0.6344345211982727,0.715802788734436,0.7693479657173157,0.8200757503509521,left
0.824646532535553,0.7298884987831116,0.7094163298606873,0.6452530026435852,0.7232601642608643,0.7805507779121399,0.8289589285850525,left
0.7904958724975586,0.6767783164978027,0.6675066947937012,0.60164874792099,0.6851054430007935,0.7395492792129517,0.7892571091651917,left
0.7994928359985352,0.6792142987251282,0.6588447093963623,0.6035194396972656,0.6797047257423401,0.7377086877822876,0.788017213344574,left
0.8493298292160034,0.7515587210655212,0.7073951363563538,0.6798738837242126,0.7415847182273865,0.7975590229034424,0.848466694355011,left
0.863601565361023,0.7736117243766785,0.7449823617935181,0.6976027488708496,0.7629899978637695,0.8238129615783691,0.8724038600921631,left
0.8816441297531128,0.7950630784034729,0.7557297945022583,0.7184476852416992,0.7756214141845703,0.8324057459831238,0.8795639276504517,left
0.8418821692466736,0.7564556002616882,0.7598499655723572,0.6885843276977539,0.7966168522834778,0.8496286869049072,0.9029574990272522,left
0.8391777276992798,0.7540934681892395,0.7541467547416687,0.6864322423934937,0.795042872428894,0.8477295637130737,0.8988876938819885,left
0.8387826681137085,0.7571437358856201,0.7581055760383606,0.6898934841156006,0.7990838289260864,0.8523074388504028,0.9043218493461609,left
0.8539374470710754,0.7750146389007568,0.7435774803161621,0.6873900294303894,0.8094286322593689,0.8614619970321655,0.9109015464782715,left
0.84953373670578,0.7753420472145081,0.7469841241836548,0.6860826015472412,0.8125718235969543,0.8646882176399231,0.9164738655090332,left
0.8640682697296143,0.7753621339797974,0.6750547289848328,0.6885867118835449,0.8073201775550842,0.8695551156997681,0.9225959181785583,left
0.8672723174095154,0.7822272777557373,0.7675374150276184,0.6935334205627441,0.8160203695297241,0.8742265701293945,0.9274910688400269,left
0.8629844784736633,0.7812100052833557,0.768203854560852,0.6904151439666748,0.8117821216583252,0.8698880076408386,0.9237548112869263,left
0.8447413444519043,0.7541871666908264,0.7641594409942627,0.6744862198829651,0.7826868891716003,0.8393719792366028,0.8924882411956787,left
0.6633598804473877,0.5158481001853943,0.5072609186172485,0.42335671186447144,0.5718061327934265,0.6192730665206909,0.6696048974990845,left
0.6311697363853455,0.4828147888183594,0.4802825152873993,0.39460641145706177,0.5418360233306885,0.5886110663414001,0.6348617076873779,left
0.6169251799583435,0.4735318124294281,0.47294196486473083,0.3851078748703003,0.5306562185287476,0.5786871314048767,0.6267377138137817,left
0.6466740369796753,0.49530500173568726,0.40723440051078796,0.41058820486068726,0.5454758405685425,0.5940436124801636,0.6412765383720398,left
0.646210789680481,0.49730607867240906,0.40625637769699097,0.41190052032470703,0.5459399223327637,0.5949801206588745,0.6443402767181396,left
0.6746178269386292,0.5459862947463989,0.4978688359260559,0.4747275114059448,0.6017882227897644,0.645771861076355,0.6903185248374939,left
0.751116156578064,0.6414096355438232,0.6327781677246094,0.5835142731666565,0.6558329463005066,0.7041486501693726,0.75065016746521,left
0.7517675757408142,0.6412904262542725,0.634608805179596,0.5849798917770386,0.661730170249939,0.7089595794677734,0.7554928660392761,left
0.7355645298957825,0.6145132780075073,0.6120803356170654,0.5608577132225037,0.6567181944847107,0.7060837745666504,0.7531836628913879,left
0.7359119057655334,0.6114006638526917,0.6048892736434937,0.5558397173881531,0.6558108925819397,0.7037782669067383,0.74970543384552,left
0.7350624799728394,0.5810059309005737,0.6070371866226196,0.5219765305519104,0.6405115127563477,0.6874982714653015,0.7358125448226929,left
0.75222247838974,0.5851561427116394,0.6110660433769226,0.530229926109314,0.6439301371574402,0.6882271766662598,0.7352752685546875,left
0.7522605061531067,0.5840842127799988,0.5656766891479492,0.5274418592453003,0.6447938680648804,0.6931570768356323,0.7399947643280029,left
0.6924673318862915,0.5660489797592163,0.5854518413543701,0.5035668611526489,0.6332248449325562,0.6713672280311584,0.7148097157478333,left
0.6708444952964783,0.5442491173744202,0.587113082408905,0.5008869171142578,0.6331153512001038,0.6731255054473877,0.7178375720977783,left
0.4502824544906616,0.285338819026947,0.3419317305088043,0.26860344409942627,0.43299269676208496,0.46463048458099365,0.5004552006721497,left
0.44455486536026,0.29227176308631897,0.3361833989620209,0.3004104495048523,0.44350311160087585,0.46861353516578674,0.49825555086135864,left
0.4598131775856018,0.31132328510284424,0.3648827075958252,0.32281696796417236,0.45451611280441284,0.48577404022216797,0.5114167928695679,left
0.46763646602630615,0.31975772976875305,0.3890342712402344,0.32470232248306274,0.4641454815864563,0.49387311935424805,0.5216440558433533,left
0.4850805997848511,0.3411763310432434,0.4116264581680298,0.3424784541130066,0.4632332921028137,0.4990905225276947,0.5316241979598999,left
0.4852115511894226,0.3469393849372864,0.41969114542007446,0.3459276854991913,0.4683740735054016,0.5058025121688843,0.5414398312568665,left
0.5024486780166626,0.3769238591194153,0.4436134696006775,0.3713758587837219,0.4860151410102844,0.5277575850486755,0.568684458732605,left
0.5141882300376892,0.37459996342658997,0.4261711835861206,0.37536531686782837,0.493630588054657,0.5290554761886597,0.5618069171905518,left
0.5259630084037781,0.3858484625816345,0.4464302659034729,0.3965224325656891,0.4993938207626343,0.5358323454856873,0.5714527368545532,left
0.5100352168083191,0.3822091817855835,0.44052544236183167,0.37401464581489563,0.4864737093448639,0.5271673798561096,0.5680245161056519,left
0.525658369064331,0.38281160593032837,0.450738787651062,0.3862762451171875,0.49258577823638916,0.5308961868286133,0.5687443614006042,left
0.5302509069442749,0.38651537895202637,0.4522492289543152,0.3918752670288086,0.49798429012298584,0.5358061194419861,0.5715647339820862,left
0.6714187264442444,0.5707826614379883,0.5937243103981018,0.5249939560890198,0.6098164319992065,0.6554816961288452,0.7008637189865112,left
0.671262800693512,0.5729390382766724,0.5935978889465332,0.5231401920318604,0.6138796806335449,0.6579453945159912,0.7008360624313354,left
0.6711077690124512,0.5585848689079285,0.5704164505004883,0.5183144807815552,0.6139598488807678,0.6549357771873474,0.698711097240448,left
0.613837480545044,0.5112696886062622,0.5406076312065125,0.4833877384662628,0.5761832594871521,0.6184501051902771,0.6614959836006165,left
0.47014784812927246,0.3666738271713257,0.23258675634860992,0.3305974304676056,0.458057701587677,0.49364766478538513,0.5326324105262756,left
0.4725119471549988,0.36720767617225647,0.23377634584903717,0.31888145208358765,0.3605329394340515,0.48075613379478455,0.5200048685073853,left
0.41639554500579834,0.38421431183815,0.4919589161872864,0.39712828397750854,0.5796711444854736,0.5663511157035828,0.551300585269928,left
0.4886851906776428,0.43182575702667236,0.6010398864746094,0.4637514650821686,0.614008367061615,0.6022088527679443,0.5844388008117676,left
0.49020084738731384,0.43340975046157837,0.5986998081207275,0.4606267809867859,0.6118326187133789,0.6009780764579773,0.5854819416999817,left
0.5572954416275024,0.4779042899608612,0.5276778936386108,0.4140097498893738,0.5594664812088013,0.602848470211029,0.6404860019683838,left
0.564220666885376,0.4825136363506317,0.5279619097709656,0.4213813245296478,0.5586791634559631,0.6056213974952698,0.6430692076683044,left
0.5672150254249573,0.48582592606544495,0.5292358994483948,0.4266715347766876,0.5631610751152039,0.6082056164741516,0.6448082327842712,left
0.5257391333580017,0.4295984208583832,0.6214494705200195,0.4400247633457184,0.6112516522407532,0.5947103500366211,0.5798392295837402,left
0.356654554605484,0.34818610548973083,0.25733116269111633,0.41873258352279663,0.322244793176651,0.28973475098609924,0.2646228075027466,left
0.3718588054180145,0.35966232419013977,0.28307151794433594,0.42977166175842285,0.333176851272583,0.3077828884124756,0.2826773524284363,left
0.3750929534435272,0.3623228073120117,0.2859605550765991,0.4339112937450409,0.33276867866516113,0.3110640048980713,0.28646335005760193,left
0.4184451401233673,0.379219114780426,0.3374597430229187,0.4321581721305847,0.3687146306037903,0.3480527997016907,0.3102951943874359,left
0.4145233631134033,0.3802885115146637,0.33492791652679443,0.4321221709251404,0.36699312925338745,0.3453657329082489,0.31079021096229553,left
0.2164364457130432,0.17765530943870544,0.09644410014152527,0.21451504528522491,0.15834099054336548,0.1338472068309784,0.11355611681938171,left
0.22124290466308594,0.18180632591247559,0.11470206826925278,0.21663609147071838,0.15413910150527954,0.13409289717674255,0.11576783657073975,left
0.3965343236923218,0.3419555425643921,0.3449741005897522,0.3265315592288971,0.4328400492668152,0.46612465381622314,0.4923830032348633,left
0.3972674012184143,0.3392166495323181,0.3478192090988159,0.32779625058174133,0.43516668677330017,0.46515119075775146,0.48934662342071533,left
0.30372297763824463,0.22011224925518036,0.31041935086250305,0.2247263640165329,0.3363763391971588,0.3715827465057373,0.40080392360687256,left
0.30429738759994507,0.22529247403144836,0.31738048791885376,0.23037821054458618,0.3403061628341675,0.36978068947792053,0.39734452962875366,left
0.7400550842285156,0.6915556192398071,0.7286936640739441,0.6657446026802063,0.7345693111419678,0.7750377058982849,0.8141153454780579,left
0.7344484925270081,0.6832322478294373,0.7208207845687866,0.6561917066574097,0.7245513796806335,0.7671321630477905,0.8048474192619324,left
0.7347598671913147,0.6863963007926941,0.7266685962677002,0.659625768661499,0.7268644571304321,0.7701470255851746,0.8098342418670654,left
0.7380280494689941,0.6848602890968323,0.7263473272323608,0.6606197953224182,0.7307156324386597,0.7721126079559326,0.809603750705719,left
0.760654628276825,0.7187274694442749,0.7527381181716919,0.692762017250061,0.7599338293075562,0.7996565699577332,0.8360477089881897,left
0.7693898677825928,0.7281189560890198,0.7624607086181641,0.704964280128479,0.769630491733551,0.8085843920707703,0.8451366424560547,left
0.7702862024307251,0.7182237505912781,0.7424854040145874,0.6827683448791504,0.7468743920326233,0.7861285209655762,0.8273074626922607,left
0.7712633013725281,0.714876651763916,0.7342765927314758,0.6787464022636414,0.7430950403213501,0.7819024324417114,0.8217810988426208,left
0.8347133994102478,0.7676815986633301,0.7681084275245667,0.7295799255371094,0.7977548837661743,0.8417555093765259,0.881672203540802,left
0.8567883968353271,0.7907405495643616,0.7913982272148132,0.743690013885498,0.8162731528282166,0.8607493042945862,0.9007477164268494,left
0.8517045974731445,0.7869710922241211,0.7850656509399414,0.7394668459892273,0.8119475841522217,0.8561726808547974,0.8949474692344666,left
0.7817839980125427,0.7037281394004822,0.7174147367477417,0.6624336838722229,0.7454320192337036,0.7869974970817566,0.8237259387969971,left
